time,tavg,tmin,tdew,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,relative_humidity,provincia,latitude,longitude
2015-09-18,27.03,20.12,,,0.56,,,2.34,,,,69.42,Esmeraldas,0.6955,-79.224
2015-09-19,27.48,20.95,,,0.24,,,2.36,,,,69.91,Esmeraldas,0.6955,-79.224
2015-09-20,27.11,21.1,,,0.47,,,2.57,,,,72.13,Esmeraldas,0.6955,-79.224
2015-09-21,27.35,20.62,,,0.56,,,2.58,,,,69.99,Esmeraldas,0.6955,-79.224
2015-09-22,27.74,20.33,,,0.06,,,2.67,,,,67.25,Esmeraldas,0.6955,-79.224
2015-09-23,27.23,20.45,,,0.23,,,2.87,,,,69.07,Esmeraldas,0.6955,-79.224
2015-09-24,27.28,19.99,,,1.35,,,2.53,,,,68.0,Esmeraldas,0.6955,-79.224
2015-09-25,26.99,20.74,,,1.08,,,2.55,,,,71.68,Esmeraldas,0.6955,-79.224
2015-09-26,27.56,20.46,,,0.36,,,2.89,,,,69.17,Esmeraldas,0.6955,-79.224
2015-09-27,28.03,20.82,,,1.3,,,2.46,,,,68.5,Esmeraldas,0.6955,-79.224
2015-09-28,27.44,21.05,,,1.76,,,2.53,,,,72.05,Esmeraldas,0.6955,-79.224
2015-09-29,27.75,20.14,,,0.72,,,2.64,,,,68.27,Esmeraldas,0.6955,-79.224
2015-09-30,26.94,20.77,,,1.04,,,2.66,,,,72.09,Esmeraldas,0.6955,-79.224
2015-10-01,26.79,20.24,,,0.6,,,2.56,,,,70.13,Esmeraldas,0.6955,-79.224
2015-10-02,27.78,19.87,,,0.23,,,2.51,,,,65.81,Esmeraldas,0.6955,-79.224
2015-10-03,27.57,20.12,,,0.14,,,2.4,,,,66.32,Esmeraldas,0.6955,-79.224
2015-10-04,27.72,20.31,,,0.1,,,2.56,,,,66.53,Esmeraldas,0.6955,-79.224
2015-10-05,28.07,19.91,,,0.14,,,2.76,,,,64.57,Esmeraldas,0.6955,-79.224
2015-10-06,27.9,20.18,,,0.08,,,2.89,,,,65.63,Esmeraldas,0.6955,-79.224
2015-10-07,28.3,20.3,,,2.92,,,2.6,,,,66.21,Esmeraldas,0.6955,-79.224
2015-10-08,27.25,21.39,,,1.53,,,2.92,,,,73.34,Esmeraldas,0.6955,-79.224
2015-10-09,26.8,20.69,,,0.54,,,2.81,,,,71.82,Esmeraldas,0.6955,-79.224
2015-10-10,27.28,20.2,,,0.19,,,3.15,,,,68.69,Esmeraldas,0.6955,-79.224
2015-10-11,27.02,19.96,,,0.42,,,2.65,,,,68.13,Esmeraldas,0.6955,-79.224
2015-10-12,27.32,20.04,,,0.88,,,2.76,,,,68.18,Esmeraldas,0.6955,-79.224
2015-10-13,26.83,19.89,,,3.27,,,2.64,,,,69.11,Esmeraldas,0.6955,-79.224
2015-10-14,26.7,20.97,,,4.98,,,2.4,,,,73.86,Esmeraldas,0.6955,-79.224
2015-10-15,25.18,20.95,,,7.42,,,1.93,,,,79.18,Esmeraldas,0.6955,-79.224
2015-10-16,25.89,21.06,,,2.23,,,2.29,,,,77.09,Esmeraldas,0.6955,-79.224
2015-10-17,26.85,21.22,,,0.55,,,2.22,,,,74.1,Esmeraldas,0.6955,-79.224
2015-10-18,26.12,21.75,,,14.85,,,2.08,,,,79.14,Esmeraldas,0.6955,-79.224
2015-10-19,26.42,21.69,,,1.52,,,2.18,,,,77.71,Esmeraldas,0.6955,-79.224
2015-10-20,27.01,20.09,,,1.09,,,2.53,,,,69.91,Esmeraldas,0.6955,-79.224
2015-10-21,26.29,20.7,,,9.89,,,2.09,,,,74.36,Esmeraldas,0.6955,-79.224
2015-10-22,26.31,21.81,,,5.23,,,2.28,,,,78.49,Esmeraldas,0.6955,-79.224
2015-10-23,26.44,21.49,,,4.08,,,2.33,,,,76.96,Esmeraldas,0.6955,-79.224
2015-10-24,26.22,21.54,,,9.5,,,2.43,,,,77.98,Esmeraldas,0.6955,-79.224
2015-10-25,26.16,21.28,,,3.59,,,2.27,,,,77.18,Esmeraldas,0.6955,-79.224
2015-10-26,26.56,21.48,,,8.49,,,2.15,,,,76.53,Esmeraldas,0.6955,-79.224
2015-10-27,25.89,21.43,,,8.76,,,2.38,,,,78.66,Esmeraldas,0.6955,-79.224
2015-10-28,26.22,21.32,,,4.66,,,2.31,,,,76.92,Esmeraldas,0.6955,-79.224
2015-10-29,25.73,21.43,,,3.53,,,2.19,,,,79.13,Esmeraldas,0.6955,-79.224
2015-10-30,25.98,20.95,,,1.02,,,2.49,,,,76.26,Esmeraldas,0.6955,-79.224
2015-10-31,26.35,20.84,,,3.32,,,2.37,,,,74.65,Esmeraldas,0.6955,-79.224
2015-11-01,26.02,20.71,,,1.63,,,2.21,,,,75.24,Esmeraldas,0.6955,-79.224
2015-11-02,26.02,20.33,,,0.83,,,1.93,,,,73.72,Esmeraldas,0.6955,-79.224
2015-11-03,26.66,20.38,,,0.27,,,1.88,,,,71.94,Esmeraldas,0.6955,-79.224
2015-11-04,26.08,20.25,,,0.35,,,2.05,,,,72.97,Esmeraldas,0.6955,-79.224
2015-11-05,25.19,20.14,,,0.87,,,2.16,,,,75.21,Esmeraldas,0.6955,-79.224
2015-11-06,25.07,20.08,,,3.64,,,1.84,,,,76.1,Esmeraldas,0.6955,-79.224
2015-11-07,24.98,20.42,,,3.36,,,1.49,,,,78.1,Esmeraldas,0.6955,-79.224
2015-11-08,25.19,20.66,,,2.33,,,2.39,,,,78.07,Esmeraldas,0.6955,-79.224
2015-11-09,25.87,20.07,,,1.03,,,2.66,,,,73.32,Esmeraldas,0.6955,-79.224
2015-11-10,26.66,20.33,,,0.28,,,2.35,,,,71.35,Esmeraldas,0.6955,-79.224
2015-11-11,26.15,20.44,,,1.03,,,2.49,,,,73.48,Esmeraldas,0.6955,-79.224
2015-11-12,26.63,21.01,,,1.41,,,2.28,,,,74.32,Esmeraldas,0.6955,-79.224
2015-11-13,26.84,21.18,,,0.66,,,2.35,,,,73.91,Esmeraldas,0.6955,-79.224
2015-11-14,26.91,21.51,,,0.48,,,2.63,,,,74.67,Esmeraldas,0.6955,-79.224
2015-11-15,26.48,21.36,,,1.05,,,2.73,,,,75.94,Esmeraldas,0.6955,-79.224
2015-11-16,25.76,20.77,,,0.38,,,2.97,,,,76.1,Esmeraldas,0.6955,-79.224
2015-11-17,26.25,20.42,,,1.53,,,2.45,,,,73.39,Esmeraldas,0.6955,-79.224
2015-11-18,26.09,20.91,,,5.05,,,1.69,,,,75.86,Esmeraldas,0.6955,-79.224
2015-11-19,26.52,21.13,,,3.32,,,2.01,,,,75.23,Esmeraldas,0.6955,-79.224
2015-11-20,26.71,21.01,,,1.09,,,2.0,,,,73.87,Esmeraldas,0.6955,-79.224
2015-11-21,26.1,21.53,,,2.32,,,1.8,,,,78.04,Esmeraldas,0.6955,-79.224
2015-11-22,26.99,21.75,,,1.32,,,2.03,,,,76.02,Esmeraldas,0.6955,-79.224
2015-11-23,26.03,21.97,,,17.57,,,2.24,,,,80.35,Esmeraldas,0.6955,-79.224
2015-11-24,26.29,21.98,,,3.82,,,1.23,,,,79.12,Esmeraldas,0.6955,-79.224
2015-11-25,26.83,22.41,,,1.88,,,1.68,,,,79.11,Esmeraldas,0.6955,-79.224
2015-11-26,26.56,22.25,,,2.17,,,2.06,,,,79.2,Esmeraldas,0.6955,-79.224
2015-11-27,26.89,21.83,,,1.5,,,2.14,,,,76.36,Esmeraldas,0.6955,-79.224
2015-11-28,26.84,21.73,,,1.27,,,2.23,,,,76.13,Esmeraldas,0.6955,-79.224
2015-11-29,27.14,22.33,,,2.3,,,2.28,,,,77.46,Esmeraldas,0.6955,-79.224
2015-11-30,26.91,22.89,,,3.79,,,2.55,,,,80.4,Esmeraldas,0.6955,-79.224
2015-12-01,26.6,22.52,,,23.68,,,2.15,,,,80.39,Esmeraldas,0.6955,-79.224
2015-12-02,26.2,22.34,,,6.31,,,2.17,,,,81.07,Esmeraldas,0.6955,-79.224
2015-12-03,26.68,22.46,,,12.15,,,1.74,,,,80.18,Esmeraldas,0.6955,-79.224
2015-12-04,26.01,23.31,,,18.3,,,2.25,,,,86.04,Esmeraldas,0.6955,-79.224
2015-12-05,26.03,22.96,,,4.82,,,1.99,,,,84.32,Esmeraldas,0.6955,-79.224
2015-12-06,26.6,23.0,,,3.95,,,2.13,,,,82.22,Esmeraldas,0.6955,-79.224
2015-12-07,26.66,22.54,,,4.76,,,2.46,,,,80.18,Esmeraldas,0.6955,-79.224
2015-12-08,26.21,22.52,,,1.94,,,2.33,,,,81.78,Esmeraldas,0.6955,-79.224
2015-12-09,25.99,22.92,,,7.21,,,1.96,,,,84.31,Esmeraldas,0.6955,-79.224
2015-12-10,26.26,22.91,,,12.27,,,1.68,,,,83.32,Esmeraldas,0.6955,-79.224
2015-12-11,26.21,22.77,,,9.64,,,1.84,,,,82.8,Esmeraldas,0.6955,-79.224
2015-12-12,26.56,22.45,,,1.88,,,1.97,,,,80.28,Esmeraldas,0.6955,-79.224
2015-12-13,25.99,22.37,,,4.01,,,2.55,,,,81.94,Esmeraldas,0.6955,-79.224
2015-12-14,25.97,22.11,,,2.67,,,2.11,,,,81.15,Esmeraldas,0.6955,-79.224
2015-12-15,26.23,22.11,,,1.49,,,1.68,,,,80.11,Esmeraldas,0.6955,-79.224
2015-12-16,25.59,22.39,,,10.83,,,1.9,,,,83.91,Esmeraldas,0.6955,-79.224
2015-12-17,26.32,22.49,,,4.0,,,2.11,,,,81.32,Esmeraldas,0.6955,-79.224
2015-12-18,25.89,22.63,,,10.15,,,2.22,,,,83.53,Esmeraldas,0.6955,-79.224
2015-12-19,26.25,22.97,,,10.22,,,1.91,,,,83.56,Esmeraldas,0.6955,-79.224
2015-12-20,26.53,23.16,,,5.08,,,2.28,,,,83.07,Esmeraldas,0.6955,-79.224
2015-12-21,26.64,22.42,,,0.79,,,2.16,,,,79.4,Esmeraldas,0.6955,-79.224
2015-12-22,26.5,22.05,,,0.81,,,2.5,,,,78.52,Esmeraldas,0.6955,-79.224
2015-12-23,26.5,21.96,,,0.8,,,2.07,,,,78.19,Esmeraldas,0.6955,-79.224
2015-12-24,26.88,22.28,,,0.82,,,1.9,,,,78.2,Esmeraldas,0.6955,-79.224
2015-12-25,26.92,22.59,,,0.8,,,1.81,,,,79.1,Esmeraldas,0.6955,-79.224
2015-12-26,26.91,22.65,,,1.68,,,2.28,,,,79.49,Esmeraldas,0.6955,-79.224
2015-12-27,27.29,22.35,,,9.15,,,2.24,,,,77.3,Esmeraldas,0.6955,-79.224
2015-12-28,26.75,23.28,,,8.92,,,2.42,,,,82.75,Esmeraldas,0.6955,-79.224
2015-12-29,27.09,23.2,,,3.31,,,2.09,,,,80.99,Esmeraldas,0.6955,-79.224
2015-12-30,27.11,23.39,,,3.87,,,2.05,,,,81.91,Esmeraldas,0.6955,-79.224
2015-12-31,26.75,23.32,,,1.57,,,2.23,,,,82.91,Esmeraldas,0.6955,-79.224
2016-01-01,26.81,23.19,,,3.76,,,2.29,,,,82.19,Esmeraldas,0.6955,-79.224
2016-01-02,25.95,23.6,,,28.94,,,1.96,,,,87.58,Esmeraldas,0.6955,-79.224
2016-01-03,25.75,23.19,,,11.78,,,2.07,,,,86.7,Esmeraldas,0.6955,-79.224
2016-01-04,26.24,22.92,,,5.83,,,2.03,,,,83.45,Esmeraldas,0.6955,-79.224
2016-01-05,26.0,22.63,,,2.09,,,1.94,,,,83.06,Esmeraldas,0.6955,-79.224
2016-01-06,26.3,22.64,,,5.06,,,1.51,,,,82.01,Esmeraldas,0.6955,-79.224
2016-01-07,26.47,22.9,,,3.4,,,1.63,,,,82.42,Esmeraldas,0.6955,-79.224
2016-01-08,26.33,22.89,,,2.94,,,2.06,,,,82.96,Esmeraldas,0.6955,-79.224
2016-01-09,25.98,22.93,,,14.82,,,2.2,,,,84.6,Esmeraldas,0.6955,-79.224
2016-01-10,25.43,23.01,,,14.31,,,2.27,,,,87.3,Esmeraldas,0.6955,-79.224
2016-01-11,24.89,23.22,,,4.1,,,1.9,,,,90.72,Esmeraldas,0.6955,-79.224
2016-01-12,25.87,22.4,,,9.73,,,1.53,,,,82.63,Esmeraldas,0.6955,-79.224
2016-01-13,25.31,22.99,,,14.7,,,2.01,,,,87.85,Esmeraldas,0.6955,-79.224
2016-01-14,25.14,22.55,,,6.49,,,1.76,,,,86.44,Esmeraldas,0.6955,-79.224
2016-01-15,25.9,22.56,,,7.41,,,1.59,,,,83.11,Esmeraldas,0.6955,-79.224
2016-01-16,25.28,22.58,,,22.27,,,1.98,,,,86.02,Esmeraldas,0.6955,-79.224
2016-01-17,24.52,22.38,,,6.93,,,2.02,,,,88.48,Esmeraldas,0.6955,-79.224
2016-01-18,25.39,22.61,,,8.74,,,1.64,,,,85.76,Esmeraldas,0.6955,-79.224
2016-01-19,25.0,23.01,,,16.02,,,1.76,,,,89.26,Esmeraldas,0.6955,-79.224
2016-01-20,24.26,22.57,,,8.02,,,0.74,,,,90.63,Esmeraldas,0.6955,-79.224
2016-01-21,25.17,22.88,,,0.89,,,2.06,,,,87.87,Esmeraldas,0.6955,-79.224
2016-01-22,25.59,22.98,,,5.97,,,2.01,,,,86.56,Esmeraldas,0.6955,-79.224
2016-01-23,25.22,23.35,,,15.5,,,2.1,,,,89.85,Esmeraldas,0.6955,-79.224
2016-01-24,24.98,23.33,,,37.4,,,2.27,,,,90.85,Esmeraldas,0.6955,-79.224
2016-01-25,23.95,22.39,,,44.81,,,1.49,,,,91.14,Esmeraldas,0.6955,-79.224
2016-01-26,24.89,22.22,,,0.78,,,1.52,,,,85.92,Esmeraldas,0.6955,-79.224
2016-01-27,25.38,22.95,,,0.75,,,1.67,,,,87.26,Esmeraldas,0.6955,-79.224
2016-01-28,25.46,23.24,,,9.29,,,1.84,,,,88.35,Esmeraldas,0.6955,-79.224
2016-01-29,24.59,22.68,,,10.89,,,1.86,,,,89.62,Esmeraldas,0.6955,-79.224
2016-01-30,24.54,21.22,,,3.09,,,1.44,,,,82.71,Esmeraldas,0.6955,-79.224
2016-01-31,25.45,21.94,,,2.04,,,1.26,,,,82.01,Esmeraldas,0.6955,-79.224
2016-02-01,24.48,22.58,,,8.16,,,1.44,,,,89.58,Esmeraldas,0.6955,-79.224
2016-02-02,25.18,22.52,,,7.25,,,1.64,,,,86.13,Esmeraldas,0.6955,-79.224
2016-02-03,24.97,22.41,,,8.1,,,1.5,,,,86.51,Esmeraldas,0.6955,-79.224
2016-02-04,24.67,22.25,,,5.78,,,0.97,,,,87.05,Esmeraldas,0.6955,-79.224
2016-02-05,24.68,21.89,,,7.41,,,2.27,,,,85.51,Esmeraldas,0.6955,-79.224
2016-02-06,25.8,22.92,,,3.93,,,1.31,,,,85.32,Esmeraldas,0.6955,-79.224
2016-02-07,25.57,23.34,,,9.07,,,2.2,,,,88.24,Esmeraldas,0.6955,-79.224
2016-02-08,24.37,22.79,,,14.21,,,2.06,,,,91.19,Esmeraldas,0.6955,-79.224
2016-02-09,24.19,22.55,,,3.72,,,1.89,,,,90.85,Esmeraldas,0.6955,-79.224
2016-02-10,25.35,23.3,,,2.91,,,1.95,,,,89.11,Esmeraldas,0.6955,-79.224
2016-02-11,24.98,23.62,,,2.25,,,1.75,,,,92.34,Esmeraldas,0.6955,-79.224
2016-02-12,26.0,23.59,,,7.21,,,1.89,,,,87.41,Esmeraldas,0.6955,-79.224
2016-02-13,25.66,23.52,,,10.49,,,1.97,,,,88.65,Esmeraldas,0.6955,-79.224
2016-02-14,25.77,23.64,,,6.94,,,1.84,,,,88.77,Esmeraldas,0.6955,-79.224
2016-02-15,25.82,23.53,,,3.33,,,1.75,,,,88.0,Esmeraldas,0.6955,-79.224
2016-02-16,26.08,23.71,,,10.76,,,1.86,,,,87.71,Esmeraldas,0.6955,-79.224
2016-02-17,25.62,23.5,,,9.54,,,1.75,,,,88.76,Esmeraldas,0.6955,-79.224
2016-02-18,26.04,23.18,,,6.88,,,1.2,,,,85.35,Esmeraldas,0.6955,-79.224
2016-02-19,26.38,23.71,,,3.85,,,1.63,,,,86.33,Esmeraldas,0.6955,-79.224
2016-02-20,25.55,23.58,,,2.1,,,2.05,,,,89.43,Esmeraldas,0.6955,-79.224
2016-02-21,25.0,23.09,,,4.09,,,1.83,,,,89.65,Esmeraldas,0.6955,-79.224
2016-02-22,25.76,22.81,,,1.47,,,1.44,,,,85.02,Esmeraldas,0.6955,-79.224
2016-02-23,25.74,23.22,,,7.43,,,1.57,,,,86.95,Esmeraldas,0.6955,-79.224
2016-02-24,24.76,23.14,,,4.81,,,1.27,,,,91.02,Esmeraldas,0.6955,-79.224
2016-02-25,24.37,22.89,,,4.79,,,1.9,,,,91.73,Esmeraldas,0.6955,-79.224
2016-02-26,25.55,22.38,,,2.48,,,1.59,,,,84.23,Esmeraldas,0.6955,-79.224
2016-02-27,25.48,23.05,,,1.25,,,1.77,,,,87.31,Esmeraldas,0.6955,-79.224
2016-02-28,25.14,22.69,,,3.97,,,1.1,,,,87.05,Esmeraldas,0.6955,-79.224
2016-02-29,24.65,22.88,,,1.94,,,1.3,,,,90.21,Esmeraldas,0.6955,-79.224
2016-03-01,24.82,22.81,,,4.06,,,1.77,,,,89.16,Esmeraldas,0.6955,-79.224
2016-03-02,24.06,22.54,,,11.16,,,1.37,,,,91.43,Esmeraldas,0.6955,-79.224
2016-03-03,24.48,22.52,,,21.15,,,1.59,,,,89.32,Esmeraldas,0.6955,-79.224
2016-03-04,24.55,21.92,,,2.52,,,1.5,,,,86.16,Esmeraldas,0.6955,-79.224
2016-03-05,24.59,22.13,,,3.54,,,1.27,,,,86.91,Esmeraldas,0.6955,-79.224
2016-03-06,24.02,21.95,,,28.91,,,0.74,,,,88.44,Esmeraldas,0.6955,-79.224
2016-03-07,25.41,22.32,,,10.11,,,0.74,,,,84.0,Esmeraldas,0.6955,-79.224
2016-03-08,25.61,23.07,,,1.56,,,1.36,,,,86.79,Esmeraldas,0.6955,-79.224
2016-03-09,25.63,22.34,,,0.43,,,1.33,,,,83.35,Esmeraldas,0.6955,-79.224
2016-03-10,25.74,22.7,,,2.65,,,1.13,,,,84.7,Esmeraldas,0.6955,-79.224
2016-03-11,25.56,22.86,,,13.24,,,0.99,,,,85.88,Esmeraldas,0.6955,-79.224
2016-03-12,25.22,22.93,,,3.22,,,1.46,,,,87.9,Esmeraldas,0.6955,-79.224
2016-03-13,25.61,23.21,,,1.23,,,1.73,,,,87.49,Esmeraldas,0.6955,-79.224
2016-03-14,26.03,22.94,,,9.56,,,1.24,,,,84.39,Esmeraldas,0.6955,-79.224
2016-03-15,24.87,23.35,,,23.06,,,1.52,,,,91.54,Esmeraldas,0.6955,-79.224
2016-03-16,24.83,22.86,,,7.85,,,1.81,,,,89.4,Esmeraldas,0.6955,-79.224
2016-03-17,24.91,22.55,,,4.57,,,1.57,,,,87.47,Esmeraldas,0.6955,-79.224
2016-03-18,25.2,22.33,,,3.9,,,1.23,,,,85.06,Esmeraldas,0.6955,-79.224
2016-03-19,25.85,23.16,,,12.49,,,1.63,,,,86.15,Esmeraldas,0.6955,-79.224
2016-03-20,26.29,23.16,,,8.33,,,1.47,,,,84.44,Esmeraldas,0.6955,-79.224
2016-03-21,26.16,22.84,,,4.07,,,1.18,,,,83.36,Esmeraldas,0.6955,-79.224
2016-03-22,26.1,23.12,,,13.13,,,1.31,,,,84.79,Esmeraldas,0.6955,-79.224
2016-03-23,26.09,23.23,,,0.95,,,1.45,,,,85.16,Esmeraldas,0.6955,-79.224
2016-03-24,26.54,23.95,,,2.22,,,1.6,,,,86.63,Esmeraldas,0.6955,-79.224
2016-03-25,25.65,23.39,,,4.48,,,1.91,,,,87.9,Esmeraldas,0.6955,-79.224
2016-03-26,26.4,22.65,,,2.41,,,1.5,,,,81.62,Esmeraldas,0.6955,-79.224
2016-03-27,25.77,23.81,,,16.65,,,1.91,,,,89.58,Esmeraldas,0.6955,-79.224
2016-03-28,25.94,23.05,,,5.56,,,1.37,,,,85.02,Esmeraldas,0.6955,-79.224
2016-03-29,25.92,22.6,,,7.0,,,1.18,,,,83.0,Esmeraldas,0.6955,-79.224
2016-03-30,25.35,23.7,,,11.51,,,2.26,,,,90.89,Esmeraldas,0.6955,-79.224
2016-03-31,25.83,23.3,,,4.09,,,1.48,,,,86.99,Esmeraldas,0.6955,-79.224
2016-04-01,25.27,23.21,,,32.94,,,1.46,,,,88.74,Esmeraldas,0.6955,-79.224
2016-04-02,25.32,22.35,,,4.02,,,0.95,,,,84.41,Esmeraldas,0.6955,-79.224
2016-04-03,26.05,22.95,,,3.55,,,1.0,,,,84.2,Esmeraldas,0.6955,-79.224
2016-04-04,25.85,23.64,,,23.48,,,1.3,,,,88.34,Esmeraldas,0.6955,-79.224
2016-04-05,25.86,23.39,,,6.96,,,1.27,,,,86.97,Esmeraldas,0.6955,-79.224
2016-04-06,25.69,23.98,,,11.18,,,1.93,,,,90.69,Esmeraldas,0.6955,-79.224
2016-04-07,25.29,23.5,,,10.85,,,2.02,,,,90.24,Esmeraldas,0.6955,-79.224
2016-04-08,25.19,23.51,,,6.79,,,1.83,,,,90.82,Esmeraldas,0.6955,-79.224
2016-04-09,25.33,23.37,,,9.63,,,1.72,,,,89.45,Esmeraldas,0.6955,-79.224
2016-04-10,24.79,22.94,,,14.97,,,1.9,,,,89.93,Esmeraldas,0.6955,-79.224
2016-04-11,24.84,22.76,,,15.58,,,1.7,,,,88.83,Esmeraldas,0.6955,-79.224
2016-04-12,25.05,22.97,,,2.69,,,1.29,,,,88.81,Esmeraldas,0.6955,-79.224
2016-04-13,25.4,23.17,,,1.21,,,1.18,,,,88.14,Esmeraldas,0.6955,-79.224
2016-04-14,25.27,23.08,,,1.72,,,1.83,,,,88.43,Esmeraldas,0.6955,-79.224
2016-04-15,25.14,22.81,,,1.91,,,1.92,,,,87.75,Esmeraldas,0.6955,-79.224
2016-04-16,24.75,22.42,,,5.02,,,1.71,,,,87.6,Esmeraldas,0.6955,-79.224
2016-04-17,25.38,22.84,,,3.83,,,1.6,,,,86.9,Esmeraldas,0.6955,-79.224
2016-04-18,25.42,23.13,,,6.21,,,1.71,,,,88.0,Esmeraldas,0.6955,-79.224
2016-04-19,25.25,21.69,,,0.06,,,1.53,,,,82.4,Esmeraldas,0.6955,-79.224
2016-04-20,25.3,22.53,,,0.29,,,1.54,,,,85.81,Esmeraldas,0.6955,-79.224
2016-04-21,25.29,22.71,,,3.3,,,1.72,,,,86.62,Esmeraldas,0.6955,-79.224
2016-04-22,25.2,22.78,,,5.77,,,1.9,,,,87.35,Esmeraldas,0.6955,-79.224
2016-04-23,24.41,22.57,,,14.55,,,2.16,,,,89.89,Esmeraldas,0.6955,-79.224
2016-04-24,24.22,22.22,,,10.21,,,1.58,,,,89.15,Esmeraldas,0.6955,-79.224
2016-04-25,25.77,22.09,,,7.52,,,1.65,,,,81.7,Esmeraldas,0.6955,-79.224
2016-04-26,25.32,22.62,,,7.48,,,1.94,,,,86.1,Esmeraldas,0.6955,-79.224
2016-04-27,24.81,22.58,,,14.89,,,1.87,,,,88.19,Esmeraldas,0.6955,-79.224
2016-04-28,23.55,21.76,,,11.8,,,1.1,,,,89.85,Esmeraldas,0.6955,-79.224
2016-04-29,25.76,22.06,,,3.34,,,1.37,,,,81.72,Esmeraldas,0.6955,-79.224
2016-04-30,24.84,22.98,,,6.86,,,1.92,,,,89.89,Esmeraldas,0.6955,-79.224
2016-05-01,24.25,21.93,,,3.82,,,1.87,,,,87.65,Esmeraldas,0.6955,-79.224
2016-05-02,24.71,22.05,,,5.87,,,1.58,,,,86.11,Esmeraldas,0.6955,-79.224
2016-05-03,25.47,22.26,,,19.04,,,1.14,,,,83.71,Esmeraldas,0.6955,-79.224
2016-05-04,25.7,22.98,,,4.48,,,1.57,,,,85.89,Esmeraldas,0.6955,-79.224
2016-05-05,25.36,22.65,,,11.49,,,1.92,,,,86.07,Esmeraldas,0.6955,-79.224
2016-05-06,25.3,22.69,,,9.22,,,1.69,,,,86.53,Esmeraldas,0.6955,-79.224
2016-05-07,25.33,23.34,,,9.23,,,1.8,,,,89.34,Esmeraldas,0.6955,-79.224
2016-05-08,24.67,22.65,,,16.66,,,1.7,,,,89.15,Esmeraldas,0.6955,-79.224
2016-05-09,24.51,22.29,,,16.78,,,1.43,,,,88.16,Esmeraldas,0.6955,-79.224
2016-05-10,24.02,22.66,,,22.08,,,1.81,,,,92.34,Esmeraldas,0.6955,-79.224
2016-05-11,24.66,22.63,,,3.97,,,1.66,,,,89.19,Esmeraldas,0.6955,-79.224
2016-05-12,25.83,23.56,,,3.42,,,1.69,,,,88.09,Esmeraldas,0.6955,-79.224
2016-05-13,25.5,23.73,,,43.6,,,2.02,,,,90.41,Esmeraldas,0.6955,-79.224
2016-05-14,25.38,23.3,,,6.6,,,2.17,,,,88.88,Esmeraldas,0.6955,-79.224
2016-05-15,25.54,23.1,,,1.12,,,1.7,,,,87.25,Esmeraldas,0.6955,-79.224
2016-05-16,25.28,23.48,,,16.09,,,1.96,,,,90.28,Esmeraldas,0.6955,-79.224
2016-05-17,25.14,22.79,,,3.48,,,2.19,,,,87.61,Esmeraldas,0.6955,-79.224
2016-05-18,25.15,22.53,,,0.13,,,1.61,,,,86.39,Esmeraldas,0.6955,-79.224
2016-05-19,25.03,22.6,,,0.46,,,1.82,,,,87.22,Esmeraldas,0.6955,-79.224
2016-05-20,24.97,22.68,,,1.44,,,2.01,,,,87.83,Esmeraldas,0.6955,-79.224
2016-05-21,24.8,22.6,,,5.04,,,1.81,,,,88.26,Esmeraldas,0.6955,-79.224
2016-05-22,25.0,22.61,,,0.53,,,1.89,,,,87.43,Esmeraldas,0.6955,-79.224
2016-05-23,25.19,22.85,,,2.15,,,1.72,,,,87.73,Esmeraldas,0.6955,-79.224
2016-05-24,25.31,22.99,,,2.09,,,1.84,,,,87.83,Esmeraldas,0.6955,-79.224
2016-05-25,25.27,23.02,,,1.28,,,1.65,,,,88.09,Esmeraldas,0.6955,-79.224
2016-05-26,25.45,23.1,,,0.46,,,1.62,,,,87.63,Esmeraldas,0.6955,-79.224
2016-05-27,24.96,22.31,,,0.51,,,2.06,,,,86.14,Esmeraldas,0.6955,-79.224
2016-05-28,24.51,21.86,,,2.02,,,1.88,,,,86.16,Esmeraldas,0.6955,-79.224
2016-05-29,24.67,22.07,,,0.99,,,1.69,,,,86.47,Esmeraldas,0.6955,-79.224
2016-05-30,25.16,22.17,,,0.77,,,1.82,,,,84.84,Esmeraldas,0.6955,-79.224
2016-05-31,24.22,22.01,,,2.39,,,1.48,,,,88.11,Esmeraldas,0.6955,-79.224
2016-06-01,24.55,22.27,,,1.19,,,1.64,,,,87.88,Esmeraldas,0.6955,-79.224
2016-06-02,24.51,21.66,,,1.41,,,1.87,,,,85.2,Esmeraldas,0.6955,-79.224
2016-06-03,24.53,21.95,,,0.88,,,1.52,,,,86.51,Esmeraldas,0.6955,-79.224
2016-06-04,24.36,21.82,,,0.65,,,1.85,,,,86.58,Esmeraldas,0.6955,-79.224
2016-06-05,24.1,21.6,,,2.72,,,2.33,,,,86.7,Esmeraldas,0.6955,-79.224
2016-06-06,23.39,20.91,,,1.66,,,1.79,,,,86.73,Esmeraldas,0.6955,-79.224
2016-06-07,24.17,21.12,,,6.16,,,1.71,,,,84.27,Esmeraldas,0.6955,-79.224
2016-06-08,23.41,21.1,,,3.55,,,1.66,,,,87.58,Esmeraldas,0.6955,-79.224
2016-06-09,23.75,21.37,,,4.89,,,1.8,,,,87.45,Esmeraldas,0.6955,-79.224
2016-06-10,23.18,20.89,,,5.74,,,1.87,,,,87.74,Esmeraldas,0.6955,-79.224
2016-06-11,24.44,21.39,,,1.12,,,1.64,,,,84.43,Esmeraldas,0.6955,-79.224
